"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"SI","2025-06-26","95.4","-2.04","5.71","Gowdy, Kevin",677007,666151,,"called_strike",,,,,7,"Josh Breaux walks.","R","R","R","BUF","LHV","S",,,3,0,2025,"-1.02","0.62","-0.51","2.02",,640458,,2,9,"Top",,,,,,,6.32950568933198,-138.75466533591793,-5.5038644890302715,-14.503410326439907,28.57127598387044,-23.164803246675987,"3.25","1.64",,,,"96.1",2179,"6.5",781727,645305,694388,682619,683021,677870,682818,683770,694661,"53.99",,,,,,,,89,4,"Sinker",8,12,12,8,12,8,12,8,"Standard","Standard",234,"0","-0.049",,,,"0.049",,-4,4,"0.014","0.986",27,27,28,28,1,5,,,,,"1.87","1.02","1.02",,,,,,
"SI","2025-06-26","96.9","-2","5.75","Gowdy, Kevin",677007,666151,,"ball",,,,,14,"Josh Breaux walks.","R","R","R","BUF","LHV","B",,,2,0,2025,"-1.52","0.02","0.09","1.4",,,640458,2,9,"Top",,,,,,,9.107867735792448,-140.70304959582444,-6.133666028099897,-22.238047013943454,31.515366578134618,-30.66007667524195,"3.25","1.64",,,,"97.5",2074,"6.7",781727,645305,694388,682619,683021,677870,682818,683770,694661,"53.81",,,,,,,,89,3,"Sinker",8,12,12,8,12,8,12,8,"Standard","Standard",229,"-0.001","0.104",,,,"-0.104",,-4,4,"0.015","0.985",27,27,28,28,1,5,,,,,"2.41","1.52","1.52",,,,,,
"FF","2025-06-26","95.6","-2.14","5.62","Gowdy, Kevin",677007,666151,,"ball",,,,,14,"Josh Breaux walks.","R","R","R","BUF","LHV","B",,,1,0,2025,"-1.43","0.62","1.29","1.09",,,640458,2,9,"Top",,,,,,,12.341445914759694,-138.3921416934963,-7.664239139468737,-21.27139115543008,32.98623512677021,-22.5526055453415,"3.25","1.64",,,,"95.7",2164,"6.8",781727,645305,694388,682619,683021,677870,682818,683770,694661,"53.7",,,,,,,,89,2,"4-Seam Fastball",8,12,12,8,12,8,12,8,"Standard","Standard",242,"0","0.073",,,,"-0.073",,-4,4,"0.015","0.985",27,27,28,28,1,5,,,,,"1.92","1.43","1.43",,,,,,
"FC","2025-06-26","89.3","-2.08","5.8","Gowdy, Kevin",677007,666151,,"ball",,,,,14,"Josh Breaux walks.","R","R","R","BUF","LHV","B",,,0,0,2025,"-0.04","0.09","1.23","1.32",,,640458,2,9,"Top",,,,,,,8.270850328445063,-129.8142792277012,-5.260826114043604,-1.9921202121758759,24.727413588137455,-30.303970404248247,"3.25","1.64",,,,"90.1",2290,"6.6",781727,645305,694388,682619,683021,677870,682818,683770,694661,"53.86",,,,,,,,89,1,"Cutter",8,12,12,8,12,8,12,8,"Standard","Standard",337,"0","0.049",,,,"-0.049",,-4,4,"0.015","0.985",27,27,28,28,1,5,,,,,"2.75","0.04","0.04",,,,,,
"SI","2025-06-26","95.7","-2.13","5.58","Gowdy, Kevin",640458,666151,"walk","ball",,,,,14,"Óscar Mercado walks.","R","R","R","BUF","LHV","B",,,3,0,2025,"-1.12","-0.02","1.04","0.96",,,,2,9,"Top",,,,,,,10.908506569989752,-138.85159775797283,-6.53005779118975,-16.896846722163087,29.973707680773206,-31.140485898421147,"3.27","1.65",,,,"95.9",2075,"6.5",781727,645305,694388,682619,683021,677870,682818,683770,694661,"54",,0.693921,"0.7",1,0,0,,88,4,"Sinker",8,12,12,8,12,8,12,8,"Standard","Strategic",239,"0","0.09",,,,"-0.09",,-4,4,"0.015","0.985",27,30,28,31,1,5,,,,,"2.52","1.12","1.12",,,,,,
"SI","2025-06-26","95.3","-2.07","5.69","Gowdy, Kevin",640458,666151,,"ball",,,,,11,"Óscar Mercado walks.","R","R","R","BUF","LHV","B",,,2,0,2025,"-1.13","0.37","-1.18","3.49",,,,2,9,"Top",,,,,,,4.883323572800897,-138.68191940033898,-0.9821963177417902,-15.616139509854591,31.291525807894537,-27.454782755659394,"3.27","1.65",,,,"95.5",2154,"6.4",781727,645305,694388,682619,683021,677870,682818,683770,694661,"54.06",,,,,,,,88,3,"Sinker",8,12,12,8,12,8,12,8,"Standard","Strategic",232,"0","0.124",,,,"-0.124",,-4,4,"0.015","0.985",27,30,28,31,1,5,,,,,"2.15","1.13","1.13",,,,,,
"SI","2025-06-26","96.5","-1.88","5.69","Gowdy, Kevin",640458,666151,,"ball",,,,,13,"Óscar Mercado walks.","R","R","R","BUF","LHV","B",,,1,0,2025,"-1.43","-0.03","-0.74","1.42",,,,2,9,"Top",,,,,,,6.316004918339977,-140.28092913146932,-5.699025138196938,-20.299220304213595,33.22912758306001,-31.366773249261158,"3.27","1.65",,,,"96.5",2103,"6.5",781727,645305,694388,682619,683021,677870,682818,683770,694661,"54.04",,,,,,,,88,2,"Sinker",8,12,12,8,12,8,12,8,"Standard","Strategic",236,"0","0.084",,,,"-0.084",,-4,4,"0.015","0.985",27,30,28,31,1,5,,,,,"2.49","1.43","1.43",,,,,,
"FC","2025-06-26","88.8","-2.46","5.5","Gowdy, Kevin",640458,666151,,"ball",,,,,7,"Óscar Mercado walks.","R","R","R","BUF","LHV","B",,,0,0,2025,"1","-0.09","-0.79","1.59",,,,2,9,"Top",,,,,,,1.9801302968126226,-129.2629384826045,-3.273709105738157,10.637010167333903,29.973074297119872,-32.62030384307309,"3.27","1.65",,,,"88.7",2012,"6.5",781727,645305,694388,682619,683021,677870,682818,683770,694661,"54.03",,,,,,,,88,1,"Cutter",8,12,12,8,12,8,12,8,"Standard","Strategic",40,"0","0.057",,,,"-0.057",,-4,4,"0.015","0.985",27,30,28,31,1,5,,,,,"3","-1","-1",,,,,,
"FC","2025-06-26","91.5","-1.14","5.65","Gowdy, Kevin",702222,666151,"field_out","hit_into_play",,,,,7,"Justin Crawford grounds out, shortstop Leo Jiménez to first baseman Joey Loperfido.","R","L","R","BUF","LHV","X",6,"ground_ball",3,2,2025,"-0.17","0.34","-0.5","1.94",,,,1,9,"Top",114.51,128.89,,,,,2.009313605630268,-133.29197618767068,-4.278773017047673,-2.4952395170979402,26.485621718127465,-27.39681865934725,"3.29","1.66",7,"104.3",-15,"92.2",2139,"6.5",781727,645305,694388,682619,683021,677870,682818,683770,694661,"54.01",0.249,0.239,"0",1,0,0,2,87,6,"Cutter",8,12,12,8,12,8,12,8,"Infield shade","Standard",232,"0.001","-0.387",,,0.278,"0.387","104.3",-4,4,"0.014","0.986",27,21,28,21,1,5,,,,,"2.36","0.17","-0.17",,,,,,
"FC","2025-06-26","90.2","-1.81","5.46","Gowdy, Kevin",702222,666151,,"ball",,,,,14,"Justin Crawford grounds out, shortstop Leo Jiménez to first baseman Joey Loperfido.","R","L","R","BUF","LHV","B",,,2,2,2025,"-0.04","-0.28","0.34","0.25",,,,1,9,"Top",,,,,,,5.447527500588498,-131.04903940056238,-6.335863009284702,-1.7073625198335507,31.435853572406256,-34.05731414463547,"3.29","1.66",,,,"89.9",2109,"6.5",781727,645305,694388,682619,683021,677870,682818,683770,694661,"54.03",,,,,,,,87,5,"Cutter",8,12,12,8,12,8,12,8,"Infield shade","Standard",36,"0","0.131",,,,"-0.131",,-4,4,"0.014","0.986",27,21,28,21,1,5,,,,,"3.12","0.04","-0.04",,,,,,
"FC","2025-06-26","90.5","-1.47","5.56","Gowdy, Kevin",702222,666151,,"swinging_strike",,,,,13,"Justin Crawford grounds out, shortstop Leo Jiménez to first baseman Joey Loperfido.","R","L","R","BUF","LHV","S",,,2,1,2025,"-0.08","0.54","-0.2","0.88",,,,1,9,"Top",,,,,,,3.3667492324804082,-131.61573427672855,-6.8798522379961815,-1.6686073381189808,29.668780144241435,-24.57875543434286,"3.29","1.66",,,,"90.8",2224,"6.6",781727,645305,694388,682619,683021,677870,682818,683770,694661,"53.87",,,,,,,,87,4,"Cutter",8,12,12,8,12,8,12,8,"Standard","Standard",226,"0","-0.091",,,,"0.091",,-4,4,"0.014","0.986",27,21,28,21,1,5,,,,,"2.26","0.08","-0.08",,,,,,
"SI","2025-06-26","95.4","-1.41","5.51","Gowdy, Kevin",702222,666151,,"ball",,,,,14,"Justin Crawford grounds out, shortstop Leo Jiménez to first baseman Joey Loperfido.","R","L","R","BUF","LHV","B",,,1,1,2025,"-1.04","-0.14","2.13","0.63",,,,1,9,"Top",,,,,,,11.682246970981952,-138.27509259599105,-6.823445863809649,-16.024184357658385,33.45428146731104,-32.47633312300009,"3.29","1.66",,,,"95.4",2097,"6.7",781727,645305,694388,682619,683021,677870,682818,683770,694661,"53.81",,,,,,,,87,3,"Sinker",8,12,12,8,12,8,12,8,"Standard","Standard",244,"0","0.072",,,,"-0.072",,-4,4,"0.014","0.986",27,21,28,21,1,5,,,,,"2.69","1.04","-1.04",,,,,,
"FC","2025-06-26","90.6","-1.58","5.65","Gowdy, Kevin",702222,666151,,"ball",,,,,11,"Justin Crawford grounds out, shortstop Leo Jiménez to first baseman Joey Loperfido.","R","L","R","BUF","LHV","B",,,0,1,2025,"0.01","0.12","-1.2","2.52",,,,1,9,"Top",,,,,,,0.9257863339090646,-131.97042871915227,-2.1548314451354913,-0.10967460400734806,28.492259430802168,-30.4997070011352,"3.29","1.66",,,,"90.7",2238,"6.4",781727,645305,694388,682619,683021,677870,682818,683770,694661,"54.14",,,,,,,,87,2,"Cutter",8,12,12,8,12,8,12,8,"Standard","Standard",232,"0","0.051",,,,"-0.051",,-4,4,"0.014","0.986",27,21,28,21,1,5,,,,,"2.65","-0.01","0.01",,,,,,
"FC","2025-06-26","92","-1.7","5.46","Gowdy, Kevin",702222,666151,,"called_strike",,,,,8,"Justin Crawford grounds out, shortstop Leo Jiménez to first baseman Joey Loperfido.","R","L","R","BUF","LHV","S",,,0,0,2025,"0","0.18","-0.27","2.11",,,,1,9,"Top",,,,,,,3.6241156246807797,-134.01224380210982,-3.1180257161659837,-0.6943102617166781,27.847788931729752,-29.52756957691735,"3.29","1.66",,,,"92.5",2295,"6.5",781727,645305,694388,682619,683021,677870,682818,683770,694661,"54.04",,,,,,,,87,1,"Cutter",8,12,12,8,12,8,12,8,"Standard","Standard",261,"0","-0.066",,,,"0.066",,-4,4,"0.014","0.986",27,21,28,21,1,5,,,,,"2.5","0","0",,,,,,
"SI","2025-06-26","96.2","-2.08","5.61","Gowdy, Kevin",642215,666151,"field_out","hit_into_play",,,,,8,"Weston Wilson grounds out softly, third baseman Michael Stefanic to first baseman Joey Loperfido.","R","R","R","BUF","LHV","X",5,"ground_ball",1,1,2025,"-1.15","0.05","-0.24","1.73",,,,0,9,"Top",111.46,176.42,,,,,7.485316180016152,-139.99256463190616,-4.8671956035159,-16.79079308575918,29.70524506661809,-30.671413643675834,"3.34","1.69",2,"87.2",-40,"96.6",2173,"6.4",781727,645305,694388,682619,683021,677870,682818,683770,694661,"54.1",0.074,0.075,"0",1,0,0,2,86,3,"Sinker",8,12,12,8,12,8,12,8,"Standard","Strategic",236,"0.001","-0.287",,,0.085,"0.287","88.0",-4,4,"0.013","0.987",27,30,28,31,1,5,,,,,"2.4","1.15","1.15",,,,,,
"SI","2025-06-26","94.9","-2.44","5.54","Gowdy, Kevin",642215,666151,,"foul",,,,,13,"Weston Wilson grounds out softly, third baseman Michael Stefanic to first baseman Joey Loperfido.","R","R","R","BUF","LHV","S",,,1,0,2025,"-1.1","-0.09","-1.15","2.32",,,,0,9,"Top",,,,,,,5.840949348534643,-138.19618932344366,-2.59699931290632,-15.427075639664158,29.76611282182433,-32.952791554179996,"3.34","1.69",,,,"95.3",2002,"6.4",781727,645305,694388,682619,683021,677870,682818,683770,694661,"54.07",,,,,,,,86,2,"Sinker",8,12,12,8,12,8,12,8,"Standard","Strategic",251,"0","-0.085",,,,"0.085",,-4,4,"0.013","0.987",27,30,28,31,1,5,,,,,"2.61","1.1","1.1",,,,,,
"SI","2025-06-26","96.6","-2.44","5.67","Gowdy, Kevin",642215,666151,,"ball",,,,,12,"Weston Wilson grounds out softly, third baseman Michael Stefanic to first baseman Joey Loperfido.","R","R","R","BUF","LHV","B",,,0,0,2025,"-0.87","0.01","0.3","3.86",,,,0,9,"Top",,,,,,,9.289777991072432,-140.35179221155903,0.7789787291476787,-13.802159603729626,35.48741466653176,-32.4811543752724,"3.34","1.69",,,,"96.1",1992,"6.4",781727,645305,694388,682619,683021,677870,682818,683770,694661,"54.13",,,,,,,,86,1,"Sinker",8,12,12,8,12,8,12,8,"Standard","Strategic",237,"0","0.068",,,,"-0.068",,-4,4,"0.013","0.987",27,30,28,31,1,5,,,,,"2.46","0.87","0.87",,,,,,
"PO","2025-06-24","94.9","-1.56","5.82","Gowdy, Kevin",702222,666151,"truncated_pa","pitchout",,,,,11,"Erick Brito caught stealing 2nd base, catcher Ali Sánchez to shortstop Josh Rivera.","R","L","R","BUF","LHV","B",2,,0,2,2025,"-0.98","0.96","-3.78","3.4",,,684081,2,6,"Top",,,,,,,-3.6288526321602066,-138.21603420273863,-2.775113317959015,-11.607882087864258,32.338672502554275,-19.5402693818311,"3.29","1.66",,,,"95",2222,"6.4",781719,645305,695238,682619,683021,687069,682818,694388,694661,"54.08",,,"0",0,0,0,,48,5,"Pitch Out",1,1,1,1,1,1,1,1,"Infield shade","Standard",232,"0.035",,,,,,,0,0,"0.539","0.461",27,21,28,21,1,3,,,,,"1.58","0.98","-0.98",,,,,,
"FC","2025-06-24","89.6","-1.23","5.86","Gowdy, Kevin",702222,666151,,"foul",,,,,14,"Erick Brito caught stealing 2nd base, catcher Ali Sánchez to shortstop Josh Rivera.","R","L","R","BUF","LHV","S",,,0,2,2025,"0.04","0.19","0.1","1.36",,,684081,2,6,"Top",,,,,,,3.2120946946752675,-130.50799487778644,-5.575151426447228,-0.15110536344154374,26.638135757632686,-29.07818991872769,"3.29","1.66",44,"27",41,"90.2",2282,"6.5",781719,645305,695238,682619,683021,687069,682818,694388,694661,"53.98",,,,,,,,48,4,"Cutter",1,1,1,1,1,1,1,1,"Strategic","Standard",358,"0","0",,,,"0","88.0",0,0,"0.539","0.461",27,21,28,21,1,3,,,,,"2.64","-0.04","0.04",,,,,,
"SI","2025-06-24","94.7","-1.3","5.65","Gowdy, Kevin",702222,666151,,"foul",,,,,13,"Erick Brito caught stealing 2nd base, catcher Ali Sánchez to shortstop Josh Rivera.","R","L","R","BUF","LHV","S",,,0,2,2025,"-1.08","0.04","-0.37","1.31",,,684081,2,6,"Top",,,,,,,4.857078264685992,-137.96307602196467,-5.880751782930368,-14.904130580169127,25.631883336805313,-30.7436058649436,"3.29","1.66",1,"53.8",-44,"95.8",2077,"6.5",781719,645305,695238,682619,683021,687069,682818,694388,694661,"53.98",,,,,,,,48,3,"Sinker",1,1,1,1,1,1,1,1,"Strategic","Standard",231,"0","0",,,,"0","88.0",0,0,"0.539","0.461",27,21,28,21,1,3,,,,,"2.46","1.08","-1.08",,,,,,
"SI","2025-06-24","94.3","-1.31","5.75","Gowdy, Kevin",702222,666151,,"foul",,,,,2,"Erick Brito caught stealing 2nd base, catcher Ali Sánchez to shortstop Josh Rivera.","R","L","R","BUF","LHV","S",,,0,1,2025,"-0.96","0.3","-0.19","2.91",,,684081,2,6,"Top",,,,,,,5.08541714741243,-137.3785444467815,-2.41554178827523,-13.308695451611,27.8219831525174,-28.037304289373736,"3.29","1.66",258,"82.2",27,"95.1",1994,"6.5",781719,645305,695238,682619,683021,687069,682818,694388,694661,"54.02",,,,,,,,48,2,"Sinker",1,1,1,1,1,1,1,1,"Standard","Standard",232,"0","-0.067",,,,"0.067","88.0",0,0,"0.539","0.461",27,21,28,21,1,3,,,,,"2.24","0.96","-0.96",,,,,,
"FC","2025-06-24","88.8","-1.44","5.93","Gowdy, Kevin",702222,666151,,"foul",,,,,14,"Erick Brito caught stealing 2nd base, catcher Ali Sánchez to shortstop Josh Rivera.","R","L","R","BUF","LHV","S",,,0,0,2025,"0.04","-0.1","0.73","0.94",,,684081,2,6,"Top",,,,,,,5.249289091441117,-129.28276436284756,-6.04592234211889,-0.4796870184753087,23.356870321072723,-32.375200305864496,"3.29","1.66",2,"74.5",-28,"89.7",2279,"6.5",781719,645305,695238,682619,683021,687069,682818,694388,694661,"54",,,,,,,,48,1,"Cutter",1,1,1,1,1,1,1,1,"Standard","Standard",7,"0","-0.06",,,,"0.06","88.0",0,0,"0.539","0.461",27,21,28,21,1,3,,,,,"2.96","-0.04","0.04",,,,,,
